Gene,logFC,pvalue
SKAP1,0.30797984761382724,3.1230109560784195e-06
CCDC169,0.31114064740453784,3.1460705715971916e-06
TENT5D,0.28161833327907104,3.1709722027765886e-06
CDKL2,0.31513614127820644,3.3880995284739062e-06
PRKAR2B,0.31322030232656667,3.3898978398724827e-06
CABCOCO1,0.31487723350460894,3.4069036880448468e-06
S100A7A,0.2888586689688172,3.5471798746566692e-06
ZNF214,0.28158550660811243,3.5643511636151074e-06
PCDHA11,0.3132143009204539,3.663010478033017e-06
MAEL,0.2610712612436351,3.790115708493155e-06
SEC14L5,0.32551866019005976,3.8597976887760134e-06
HS6ST3,0.29036991283338487,3.90318669068453e-06
CFAP73,0.31042345134751187,3.954409083415232e-06
GPR173,0.3142029373794484,3.998641608474537e-06
PTCHD4,0.2992835233689658,4.00009079273623e-06
NTSR1,0.27552568076688005,4.010148318992885e-06
ACTL6B,-0.3382207859559412,4.027527888547009e-06
OR2A7,0.2976945104663913,4.0324155009570376e-06
MMP9,0.30312550503105773,4.0427269951261444e-06
RTL9,0.299538548346378,4.0531684248297935e-06
MMP13,0.30478077663743197,4.132975142481676e-06
LRG1,0.26880902230229986,4.133163710684583e-06
CCL25,0.2743592505061548,4.291246729203884e-06
SYN3,0.27500249023414436,4.307385194184156e-06
TEKT1,0.3179345064185518,4.356254265077355e-06
ICOSLG,0.29917553941201347,4.396882009845816e-06
FOXI1,0.31122854802420585,4.447704071518193e-06
PGBD5,0.2367731659702262,4.453768087375615e-06
PSG5,0.29943460931587923,4.494420675667928e-06
KIRREL3,0.27659182165880136,4.63661930492359e-06
MMP11,0.2863479354933361,4.668886905856822e-06
GPX2,0.30142080777030666,4.740720056271694e-06
SAMD13,0.32844807883796145,4.791029900681931e-06
TMEM82,-0.331115523435781,4.939705082281253e-06
DPY19L2,0.3189649971205024,5.0038422451544074e-06
ABCA12,0.29428773942242936,5.0088162004957384e-06
RSPH4A,0.3074425409573084,5.034737356161257e-06
CALB1,0.2994676046577506,5.288921713719919e-06
FAM169A,0.316375993202042,5.341100041203238e-06
FGB,0.3122212938139717,5.5139358855625894e-06
MDGA2,0.23843579130124573,5.650898466444788e-06
LAMA3,0.30492439906988233,5.708087135335582e-06
PRTG,0.28587456423184243,5.761233366150495e-06
MSX2,0.2220489604171749,5.765658944846359e-06
PYCARD,0.295203316702188,5.84990238782329e-06
ART1,0.2994423200530233,5.960427126331212e-06
LGALS4,0.3104426287765686,6.0954084166200605e-06
NR4A2,0.2959756315781663,6.373829240681638e-06
NPBWR1,0.27365095498932557,6.403244755840836e-06
CPO,0.2744590049642739,6.444996129784225e-06
F7,0.2366311554607536,6.5307756355743375e-06
LHX5,0.19988220800167625,6.5855460099250195e-06
FP565260.1,0.2951825262860478,6.672802922358956e-06
ZNF541,0.2976221104244002,6.940284657469036e-06
NPY,0.25636060356742374,6.9655416258225666e-06
FAM163B,0.2665252311242799,7.118305986809751e-06
H2BC13,-0.2871752817850235,7.164196381129841e-06
CA10,0.27779485433147166,7.2231779096381275e-06
PCDHGA8,0.30477074539156923,7.2318735567921185e-06
DNAH3,0.30189197994508093,7.259759355064621e-06
PTPN20,0.3027347491101677,7.266676566137788e-06
UBE2C,-0.28469502447408207,7.4896610985579675e-06
SLN,0.2937169335083074,8.05045482015925e-06
CARTPT,-0.3376537605141742,8.104496939548956e-06
AMTN,0.2266699063606737,8.11526887566925e-06
GRPR,0.26425761122691577,8.135564638731842e-06
FBXL7,0.25693835170663054,8.258883978067445e-06
DSP,0.32039711452022396,8.384581657454023e-06
MAPK8IP2,-0.2817012392160236,8.424860076171246e-06
KCNQ3,0.2809719951086661,8.447500114104803e-06
PAX6,0.2253674815182147,8.509218644698527e-06
IGFBP1,0.307757681509836,8.562620591054588e-06
RNF148,0.2888770494618803,8.587351086371373e-06
MB,-0.23266360240943781,8.658798036001011e-06
AKR7A3,-0.24774571404693432,8.763019878459219e-06
ZNF626,0.26304126019515833,8.943501031878582e-06
EN2,0.27697537643373177,9.125520420099667e-06
PGLYRP3,0.1737447520951825,9.343066837087153e-06
PNPLA3,0.2907955423246075,9.354506267024683e-06
ADRA2C,0.29143237443198927,9.520949759607844e-06
POU4F1,0.16954780525336977,9.672754173099542e-06
TXLNB,0.264774855946071,9.695772393558383e-06
AMN,0.24219944536709753,9.748439476145075e-06
RAET1E,0.2913329896610838,9.791944488271101e-06
PRSS21,0.282811520105868,9.913281154122734e-06
ZNF770,0.29859907101331035,1.0028779716228823e-05
SLC27A2,-0.27993949733521917,1.0136549078467356e-05
BCO1,0.27366895370492794,1.0379208755370337e-05
MLXIPL,0.28900021002558146,1.0489899149923464e-05
SLC1A2,-0.2678240654870462,1.0584491224912935e-05
GAL3ST1,0.28572839425478624,1.0900731417905438e-05
ANGPTL8,0.29474153872125963,1.0993563936801551e-05
KCTD4,0.2701417291525724,1.103740193031286e-05
AKAP5,0.2872643292039758,1.1256344097711181e-05
PCDHGA1,0.3051452292144327,1.162014503442973e-05
TTLL2,0.2558628815769685,1.2314313676265827e-05
OTOR,0.2811933148290174,1.2365982549784606e-05
FAM81B,0.279228244531509,1.2812688195057655e-05
REELD1,0.2955534360876745,1.2833277958682801e-05
ARMC3,0.27444371404975104,1.32478519117029e-05
KIF5A,0.3013969173452549,1.3299381294057982e-05
FGF19,0.28920570011301444,1.3301742178094972e-05
QRFPR,0.23788415466034432,1.3785448296799767e-05
AL117339.4,0.2818436841592859,1.3906060302609278e-05
NR1I2,0.2640115372703097,1.3944896281996999e-05
MCOLN3,0.2933243785323206,1.406106893556036e-05
MSLNL,-0.27828119486501024,1.4671795171934632e-05
B4GALNT1,0.26355105057399075,1.4751162812842086e-05
MX1,0.28515033221482844,1.6283732098047396e-05
KRT222,0.28058986216516907,1.6392163957920196e-05
BMERB1,0.25808590174975365,1.66049948633806e-05
DLX3,0.29914878120867133,1.711236138214355e-05
FCRLB,-0.3210664740595107,1.7229528298376587e-05
KCNK3,0.3011784710106121,1.7417668324175054e-05
MUC5B,0.2951284349715923,1.7697822912869117e-05
EPPK1,0.2696345822726007,1.783669743788119e-05
OR2T8,0.28659588412794007,1.8097940487095842e-05
BIRC5,-0.27147130909032,1.8316327046406187e-05
POPDC3,0.2410130854850908,1.9181493507045215e-05
PLA2G4B,0.28191671186535827,1.9195673603917137e-05
PCDHA6,0.2860368952994137,1.9702803062251618e-05
CYP2J2,0.28935995530155695,2.0178352192643832e-05
PCDH19,0.2787937422490276,2.0221854590902125e-05
C4orf19,0.29001057863852636,2.033021249456504e-05
SULT1C2,0.2897639967762952,2.0696094338467234e-05
LMO3,0.2800916768000523,2.088646968913238e-05
DDX25,0.2765476906430555,2.103644748038961e-05
KIAA0319,-0.29393005131461003,2.119380265143437e-05
CLEC5A,0.28678682096535824,2.1466055623762958e-05
CYP4A22,0.28076374330411774,2.1569854870484886e-05
ERN2,0.2520566972626155,2.1669696296226588e-05
TINCR,0.2803817924594342,2.19852731350366e-05
RBP1,0.28441485416282625,2.2023452643911596e-05
UGT2B28,0.28378828683785207,2.2197981260691748e-05
SPINK4,-0.2816292540240954,2.2526685373573644e-05
GFY,-0.2878821220487384,2.2758499218778134e-05
BTC,0.2785681350360548,2.3135959842040546e-05
NPIPB12,0.28678257609735613,2.3416918637783085e-05
WNT4,0.27632837949274647,2.3490423301770166e-05
BNIPL,0.25783752337140653,2.4272770593705685e-05
SPTBN5,0.28526879759086027,2.5086419629842057e-05
ZNF114,0.2690674331908129,2.5122684222862553e-05
PHGR1,-0.2786043706746729,2.5405608084616645e-05
LPO,0.19484146472554412,2.6542581260942994e-05
PBK,-0.2777946730654843,2.6720457551567145e-05
HOXB2,0.2661756475659477,2.7492246971003565e-05
MCEMP1,0.2614819145950436,2.832273811888076e-05
PARD6B,-0.265391781899756,2.8568914653440625e-05
FGA,0.2791354322071409,2.8673860621775e-05
BDNF,0.29034719801520004,2.9152141349093225e-05
IGSF21,0.27974102538035206,2.934630981702086e-05
NTN1,0.28272757136676413,2.9371917826268814e-05
LALBA,0.15900369128718503,2.9636231999775625e-05
CCDC173,0.23538581530146507,3.058762013445837e-05
LRRC71,0.284896308707079,3.083398994407042e-05
SKA1,-0.2584420252691568,3.101587639239256e-05
FAM241A,0.2254303218725265,3.152775295214841e-05
H2BC5,-0.27291816317461176,3.2000093715157425e-05
ELAVL2,0.24898169386339747,3.216634734176502e-05
RDM1,-0.2774632539255797,3.227429765696077e-05
OR7D2,0.2739852608408076,3.287573776269121e-05
DNAH10,0.28017727677669774,3.301646338079506e-05
CLEC18B,0.26448808685925657,3.3099649605591814e-05
ASCL1,-0.29944675048244945,3.3486639195017314e-05
PCP4,0.26054997505617783,3.3650634351680076e-05
CACNG5,0.2524024993511087,3.384877691024057e-05
ARL9,0.2196739341312903,3.387689162367031e-05
AR,0.14366546413759512,3.456031730133676e-05
TMEM139,0.2559673516062038,3.5090045904189756e-05
ACOD1,0.22883561693601898,3.5109744738063576e-05
ATP12A,0.254865972967576,3.514367854568908e-05
CCND1,-0.24620194373952298,3.5645220850257456e-05
DEFB132,0.24514325713276916,3.605082252450558e-05
ARL2BP,0.27258609545673423,3.623617154013096e-05
CROCC2,0.2832154913439672,3.637028377170578e-05
ZNF750,0.25638052048786075,3.677768420577358e-05
CEACAM7,0.24550834118133505,3.6804184086431213e-05
MGST1,0.28729287410025384,3.681122954310476e-05
LGSN,0.2393878063040217,3.695740455889439e-05
GBX2,0.24576457112167674,3.712401824089295e-05
FGG,0.2761781882120767,3.715568977110808e-05
FAM166C,0.2620682073992724,3.9294822102658634e-05
METTL27,-0.271867208985557,3.946619027042734e-05
BNIP5,0.28296906005116196,3.951588956320285e-05
C16orf92,-0.28173142333461426,4.0026172719428196e-05
WT1,0.29065956390487846,4.044841515174315e-05
FGFR2,0.2616743346708635,4.18118359258443e-05
GDF9,0.2730282409794227,4.201228090546619e-05
C1orf21,0.2587766157070414,4.223010353345185e-05
C16orf89,0.27285379535496757,4.284329883623715e-05
C2orf66,0.28118876607652304,4.3176038249043304e-05
HNF4G,0.2767167662809428,4.367404745874794e-05
USP37,0.2716883315412283,4.396097454327392e-05
MYOG,-0.29159489392923926,4.434359411068303e-05
MARCHF4,-0.28499593386036215,4.437252245249742e-05
BST2,0.2626413725450675,4.441185902089105e-05
FGFR4,0.29095103587592586,4.4814203239918115e-05
MT3,-0.26868076160446785,4.5020169784557e-05
CD24,0.2877549312998281,4.557904458020275e-05
TBX22,0.27039291891916645,4.612654262638542e-05
GRIK4,0.24902993511286575,4.6731382359275254e-05
AQP3,0.28435215627857857,4.7684861323138754e-05
PTP4A1,0.26357049542734945,4.788511534665416e-05
SSTR2,0.2856308385838768,4.796058806758114e-05
RASSF10,0.28132485266380536,4.800203107780449e-05
LRATD1,0.2635650613508933,4.8563112121160334e-05
ARC,0.27547339796899567,4.9985190242414016e-05
PTPRT,0.22797086678849188,5.044565973885834e-05
SHISA9,0.2634623855340053,5.045047729342031e-05
AP001931.1,0.25527788473592394,5.07077009671777e-05
MMP25,0.2848270337473296,5.1023155217057e-05
MCIDAS,0.2776898245935379,5.155132816416945e-05
WFDC6,0.273875189037303,5.1819700617919176e-05
NXF3,0.2659389148004464,5.322467117526519e-05
PCDHA4,0.26862845780042727,5.372087656041507e-05
GPC2,0.2407554453415947,5.413188335815846e-05
CCDC190,0.26797394094370486,5.5389716577283704e-05
KBTBD11,0.2547074916576957,5.562398391650971e-05
PSORS1C2,0.2016840961273093,5.6265932707791404e-05
TEX15,0.17406268136723177,5.6913498873554726e-05
GHRHR,0.19565022430408094,5.693782392403248e-05
ENTPD8,-0.22953879710604402,5.87755642989093e-05
PIMREG,-0.2373399222868749,5.951777732014786e-05
SSTR5,-0.29285725010604663,6.157834691958095e-05
LRRC26,0.2362227579141039,6.344603326198858e-05
NDP,0.2867463863619705,6.3817189046008e-05
UMODL1,0.2561527665638344,6.472993144728239e-05
NEIL3,-0.25961202179272175,6.748461824976188e-05
IGFBP5,0.269636981458971,6.798286212577261e-05
TMC3,0.2577163307298179,6.950027315907763e-05
TUBB3,0.2579345667753642,7.072699336704163e-05
MRPS30,-0.27210700821307976,7.183432069000762e-05
ZPLD1,0.2751518118328438,7.199895198471758e-05
CNTNAP4,0.22650000445808147,7.379664640059651e-05
KLHDC9,-0.2047348350483787,7.428169600200053e-05
KLRC2,0.26230402829198973,7.464597658958489e-05
ANXA10,0.26691878323912677,7.503861891842444e-05
SLC26A5,0.26086201672656023,7.522198948789845e-05
CST9L,-0.27850944877323686,7.583858318444971e-05
CHRD,0.24016522467419243,7.830482664668019e-05
VSIG10L2,0.23744877645034868,7.997213253733703e-05
CCDC194,0.2581413016519445,8.090708044891423e-05
TMEM249,-0.24015267119733213,8.215170778965167e-05
KIF18B,-0.24666914426511516,8.293079856277102e-05
SLC22A24,-0.2799189600748972,8.302114608467393e-05
DMKN,0.2380668705451179,8.318350712164599e-05
CYP2E1,0.2571547809923709,8.531567120544044e-05
IGSF1,0.2744885388104905,8.677496602239315e-05
LINC00634,-0.23404427067523542,8.684602185176637e-05
HOXB1,0.26033697880342843,8.77335036398433e-05
H2AC14,-0.2428870965181895,8.866396404808805e-05
DMTN,0.2669657013382428,8.99902168674423e-05
TTC23L,0.24086782678968774,9.078468460801269e-05
TM4SF4,0.228476383031635,9.111800993366553e-05
TCERG1L,0.2646309423754789,9.174072946463537e-05
HOXD12,0.22817070356455896,9.351270441513237e-05
NEK5,0.20601645988395328,9.74846616227236e-05
H1-2,-0.26288398511208394,9.752801344085764e-05
NXPH1,0.26555151350847234,9.825519472020068e-05
TDRD5,0.2533614410649851,9.957423657331853e-05
RFX4,0.1791517766500077,0.00010110099866679911
RLBP1,0.11976687070418801,0.00010126319700693724
CBFA2T3,0.25558652171429275,0.00010168833865523164
DLX2,0.2660763839098498,0.00010289597976731499
KRTAP5-9,0.2638096473774295,0.00010387449948231285
PSORS1C1,0.2565597220804183,0.00010597636196912597
GLB1L2,0.2740557339503352,0.00010600041269932675
SCO2,0.244784550898957,0.00010671539358268429
DOK7,-0.22743851422045971,0.00010785448638884844
CNDP1,0.24769893371966223,0.00011001174179197625
GJA1,0.26840000113556234,0.00011180058420490709
ZNF257,0.24393114657594356,0.0001121061745839119
LURAP1L,0.2473406506053647,0.00011606355262666981
GASK1B,0.21993905239972936,0.00011641029912773832
CHRNA1,0.2509298859218206,0.00011653775188010193
CRACR2B,0.2375641916448616,0.00011749817590100534
WNT7B,0.2538189919182058,0.00011788438364619455
CSN2,0.19761899432811342,0.00011837826611440884
GATA3,-0.13972344263565845,0.0001212460271474895
RTP3,0.14968732951104588,0.00012200739613352554
ERVMER34-1,0.24299682121286403,0.00012204061744797348
TROAP,-0.2540085045593573,0.0001227084540005627
LIPF,0.23374256167008342,0.00012380883877036508
RAB26,-0.21190204675626154,0.0001276330072157073
FOXD1,0.2298132247897246,0.0001280890756768536
GALNT6,0.22677024935296267,0.00013048362292167537
ROPN1L,0.23454570492415633,0.00013055348253797653
ANKRD34B,0.24486407593887075,0.00013102728946573692
PPM1J,-0.24601008247388514,0.00013114949134672074
MESP2,0.2554010280388515,0.00013197800234015684
GNAO1,0.2704826425222477,0.0001319823632930186
CYP2B6,-0.26279420083290556,0.00013350675587626236
PCDHA2,0.25990442455236684,0.0001359362471338582
CRYBA2,-0.25187562567593547,0.00013743719911712892
KRT80,0.2505382749043994,0.00014076515862297863
CDC45,-0.23935304472197638,0.00014190917062128656
HPX,0.21403873016431355,0.000142167172596127
CAPN14,0.2512103261891726,0.00014269434820594692
RNF128,0.2545887062337151,0.00014304298396526825
C10orf67,0.25833350933543087,0.00014402413660623555
HOXB5,0.2559384745554712,0.00014436038662769512
ACSM6,0.2589301182859366,0.00014505194035102536
UPK2,0.23145867027027361,0.00014555429529113244
CPLX1,-0.20275559144510188,0.00014815766985190956
VWA3A,-0.2562198758785583,0.00014931306334246516
EGR4,0.2506018692358785,0.0001496308935051809
CASQ1,0.25691432748594645,0.00015302645222429114
LGI1,0.2661138020861311,0.00015323747036488766
KCTD19,0.25111692050999196,0.00015424861873498627
NRIP1,0.23600890739605285,0.00015526746604178923
PRSS23,0.24957823644589727,0.00015534017682283934
SLC25A21,0.23050348073823806,0.00015770045184490973
C1orf127,0.25952833655018154,0.00015963538758789465
H2BC6,-0.255246722428703,0.0001598120735972096
PSAPL1,0.12910743054872964,0.00016077415928796466
RANBP3L,0.2349278971453132,0.0001613194146462412
NDST3,0.24117493570723203,0.00016139191780641278
CFAP221,0.2591575556390496,0.00016711907329390051
NOMO3,0.25093262901661095,0.00017112655016917144
RALGPS2,0.1818583710426713,0.00017158208276584337
CASKIN1,-0.242125201116991,0.000173343493251916
PLA2G3,0.2605275856658359,0.00017531178504221097
LGALS9C,0.2593616544138954,0.00017837124864843602
MPP7,0.20636755724678105,0.00017934403923711208
ALDOB,0.25178738196712286,0.00018124770619886116
MEI4,0.25416415734171005,0.00018309438985871253
PKIB,-0.22897356299163177,0.00018349387842375568
FAM234B,-0.22529176954559635,0.0001840604116350567
GJA3,0.24209406237069347,0.00018455435338363485
RNF17,0.23560922774420995,0.00018469704025457983
VSTM1,0.2481642138454373,0.00018939532281908665
EPOP,0.24649831416746618,0.00019085380760228227
COLEC10,0.24172265921090724,0.0001925141022214208
UCP1,0.2678487518225767,0.0001976470983297947
REEP6,0.16710858994527644,0.00019788464203238755
ATP2A3,0.2409807652119479,0.00020234322054752925
PXMP4,0.2334057616272662,0.0002037807652978282
NTSR2,-0.22518316848070974,0.00020511195358798934
EPYC,0.2542731187892517,0.0002062105035025177
NHLH2,0.2539287537556015,0.00020847509427076918
SPANXB1,-0.2645708946597941,0.00021085565944315186
OTOGL,0.2500884459716848,0.00021196271346275846
SALL3,0.2338058611035666,0.0002167816877650582
SLC5A8,0.25485169993811374,0.00021885649540773634
IMPG1,0.24275623533764065,0.00022141639094916938
SPTSSB,0.23496303395250268,0.00022152297842887293
PLAT,0.23518222176289688,0.0002223649307197482
LCN12,-0.2474138081906567,0.0002275116402843019
ZP1,0.23921913080166196,0.00022890068779138923
NLRP13,0.26083907915733995,0.00022971399450833
STARD10,-0.2035859957791692,0.00023084291935597574
PON1,0.25393325140219564,0.00023188282896983295
KIF1A,0.22246414399804698,0.00023368486945777824
PAX8,0.24306828472832298,0.0002340691080727537
CHN2,0.24320817998740119,0.00023466852513424143
KRTCAP3,-0.23178526429817164,0.00023914505490365328
MEX3A,0.22027128733712603,0.0002414380985885078
TTLL9,0.2365471207119536,0.00024389810654286293
NRTN,0.19539836279683181,0.000245775211353616
SNCB,0.24487664390059558,0.0002473435264361788
COL11A1,0.24954167800863242,0.0002485394420182577
NYAP2,0.24811166683168373,0.00024918439891283197
GATA2,0.22081146046668615,0.0002529632662449468
CYP2A13,-0.2591016724130458,0.0002542726973617761
LIPI,0.23854753362684933,0.00025757209058053176
GGT2,0.23104130229769052,0.00025813146377713273
PNLIPRP3,0.22004709092349142,0.00025816570000474826
NLRP6,0.25216129399029386,0.00025946284118047626
MUC19,0.2411425334456243,0.000260337441397275
SECTM1,0.2324580011824235,0.0002605448184691044
SERPINB4,0.145783142905089,0.00026359865285291125
REG4,0.24740346400859864,0.0002644745875887026
CFAP46,0.22705993194255666,0.0002654045730637937
ZNF486,0.23302189758115985,0.00026542341724934763
GABRA5,0.15936519539904365,0.00026872099100917865
SHC2,0.21817996289634675,0.0002776529270659847
NUDT8,0.24465563784543543,0.0002783801588186687
CELF3,-0.25818169500315646,0.00028380917026207407
EGF,0.22973968049160606,0.0002854461734770022
MGAT5B,0.24572979329679268,0.00028887811956694457
OASL,0.23290544285182888,0.00028893278898529126
PIP,0.21891138898861298,0.00029349159318103576
SAGE1,0.21564500417417864,0.0002976670627608106
NAT2,0.2354865259258085,0.00031282582544502426
PRSS33,0.09030392378349006,0.0003135658994223432
NRXN3,0.2363517891823324,0.00031514765265217145
AKR1B10,0.22775758444744099,0.0003278744927630919
AURKB,-0.2137977830134128,0.0003288178756623655
LRFN2,-0.17490018447321062,0.00033029771074434306
TRH,-0.24470106457280205,0.0003365503556579618
OSBPL6,0.22724156789585126,0.00034059820219752495
LIN7A,0.23413013645984831,0.000346957668952779
DNAH7,0.19312816204631597,0.00034724185523077474
C15orf48,0.24333434286548664,0.0003493769970633896
PI15,0.2500660536471971,0.00035697120408736553
METTL11B,0.23574400167299733,0.00036069433663143936
RUNDC3A,-0.2678232314639634,0.0003628957023600667
C4orf54,0.1755713837719057,0.0003666088116751054
NOS1AP,0.23338414380145547,0.0003690639257283073
KCNJ6,0.24053686702953517,0.00036957021623063024
UBXN10,0.18218275940567616,0.0003710523159826548
FOXG1,0.12177609006655088,0.00037151542836070714
